,z_sonic1,z_sonic2,z_sonic3,z_sonic4,z_met1,z_met2,z_paros1,z_paros2,z_paros3
188,2.644,5.339,8.133999999999999,10.549000000000001,3.958999999999998,6.514000000000001,2.9640000000000004,5.019,7.848999999999998
189,2.6755000000000004,5.370500000000001,8.165499999999998,10.5805,3.990499999999998,6.545500000000001,2.9955000000000007,5.0505,7.880499999999999
190,2.535,5.23,8.024999999999999,10.440000000000001,3.849999999999998,6.405000000000001,2.8550000000000004,4.91,7.739999999999998
191,2.6560000000000006,5.351000000000001,8.145999999999999,10.561000000000002,3.9709999999999983,6.526000000000002,2.976000000000001,5.031000000000001,7.860999999999999
192,2.5860000000000003,5.281000000000001,8.075999999999999,10.491000000000001,3.900999999999998,6.456000000000001,2.9060000000000006,4.961,7.790999999999999
193,2.5260000000000007,5.221000000000001,8.015999999999998,10.431000000000001,3.8409999999999984,6.396000000000002,2.846000000000001,4.901000000000001,7.730999999999999
194,2.4945000000000004,5.189500000000001,7.984499999999999,10.399500000000002,3.809499999999998,6.364500000000001,2.8145000000000007,4.8695,7.699499999999999
195,2.4695000000000005,5.1645,7.9594999999999985,10.374500000000001,3.784499999999998,6.339500000000001,2.7895000000000008,4.8445,7.674499999999998
196,2.3810000000000002,5.0760000000000005,7.870999999999999,10.286000000000001,3.695999999999998,6.251000000000001,2.7010000000000005,4.756,7.5859999999999985
197,2.2090000000000005,4.904000000000001,7.698999999999999,10.114,3.5239999999999982,6.0790000000000015,2.529000000000001,4.5840000000000005,7.413999999999999
198,2.1010000000000004,4.796000000000001,7.590999999999999,10.006000000000002,3.415999999999998,5.971000000000002,2.4210000000000007,4.476000000000001,7.305999999999999
199,1.9755000000000003,4.6705000000000005,7.465499999999999,9.880500000000001,3.290499999999998,5.845500000000001,2.2955000000000005,4.3505,7.1804999999999986
200,1.7935000000000003,4.4885,7.283499999999998,9.698500000000001,3.108499999999998,5.663500000000001,2.1135000000000006,4.1685,6.998499999999998
201,1.5765000000000002,4.2715000000000005,7.066499999999999,9.4815,2.891499999999998,5.446500000000001,1.8965000000000005,3.9515000000000002,6.7814999999999985
202,1.4495000000000005,4.144500000000001,6.939499999999999,9.354500000000002,2.764499999999998,5.3195000000000014,1.7695000000000007,3.8245000000000005,6.654499999999999
203,1.3200000000000003,4.015000000000001,6.809999999999999,9.225000000000001,2.634999999999998,5.190000000000001,1.6400000000000006,3.6950000000000003,6.524999999999999
204,1.2280000000000006,3.923000000000001,6.717999999999999,9.133000000000003,2.5429999999999984,5.098000000000002,1.548000000000001,3.6030000000000006,6.432999999999999
205,1.1125000000000003,3.8075000000000006,6.602499999999999,9.017500000000002,2.427499999999998,4.982500000000002,1.4325000000000006,3.4875000000000003,6.317499999999999
206,1.0155000000000003,3.7105000000000006,6.505499999999999,8.9205,2.330499999999998,4.885500000000001,1.3355000000000006,3.3905000000000003,6.220499999999999
207,1.0170000000000003,3.7120000000000006,6.506999999999999,8.922,2.331999999999998,4.887000000000001,1.3370000000000006,3.3920000000000003,6.221999999999999
208,0.9905000000000008,3.685500000000001,6.480499999999999,8.895500000000002,2.3054999999999986,4.860500000000002,1.310500000000001,3.365500000000001,6.195499999999999
209,1.0265000000000004,3.7215000000000007,6.516499999999999,8.931500000000002,2.341499999999998,4.896500000000001,1.3465000000000007,3.4015000000000004,6.231499999999999
210,1.0725000000000007,3.767500000000001,6.562499999999999,8.977500000000003,2.3874999999999984,4.942500000000002,1.392500000000001,3.4475000000000007,6.277499999999999
211,1.1590000000000007,3.854000000000001,6.648999999999999,9.064000000000002,2.4739999999999984,5.029000000000002,1.479000000000001,3.5340000000000007,6.363999999999999
212,1.2520000000000007,3.947000000000001,6.741999999999999,9.157000000000002,2.5669999999999984,5.122000000000002,1.572000000000001,3.6270000000000007,6.456999999999999
213,1.4030000000000005,4.098000000000001,6.892999999999999,9.308000000000002,2.717999999999998,5.2730000000000015,1.7230000000000008,3.7780000000000005,6.607999999999999
214,1.5250000000000004,4.220000000000001,7.014999999999999,9.430000000000001,2.839999999999998,5.395000000000001,1.8450000000000006,3.9000000000000004,6.729999999999999
215,1.6580000000000004,4.353000000000001,7.147999999999999,9.563000000000002,2.972999999999998,5.528000000000001,1.9780000000000006,4.033,6.862999999999999
216,1.7985000000000007,4.493500000000001,7.288499999999999,9.703500000000002,3.1134999999999984,5.668500000000002,2.118500000000001,4.173500000000001,7.003499999999999
217,1.9735000000000005,4.668500000000001,7.463499999999999,9.878500000000003,3.288499999999998,5.8435000000000015,2.2935000000000008,4.3485000000000005,7.178499999999999
218,2.112,4.807,7.6019999999999985,10.017000000000001,3.426999999999998,5.982000000000001,2.4320000000000004,4.487,7.316999999999998
219,2.2425000000000006,4.937500000000001,7.732499999999999,10.1475,3.5574999999999983,6.112500000000002,2.562500000000001,4.617500000000001,7.447499999999999
220,2.3975000000000004,5.092500000000001,7.887499999999999,10.302500000000002,3.712499999999998,6.267500000000002,2.7175000000000007,4.772500000000001,7.602499999999999
221,2.4495000000000005,5.144500000000001,7.939499999999999,10.354500000000002,3.764499999999998,6.3195000000000014,2.7695000000000007,4.8245000000000005,7.654499999999999
222,2.5475000000000003,5.242500000000001,8.037499999999998,10.4525,3.862499999999998,6.417500000000001,2.8675000000000006,4.9225,7.752499999999999
223,2.5785000000000005,5.2735,8.068499999999998,10.483500000000001,3.893499999999998,6.448500000000001,2.8985000000000007,4.9535,7.783499999999998
224,2.6025000000000005,5.297500000000001,8.0925,10.507500000000002,3.917499999999998,6.472500000000002,2.9225000000000008,4.977500000000001,7.807499999999999
225,2.5730000000000004,5.268000000000001,8.062999999999999,10.478000000000002,3.887999999999998,6.443000000000001,2.8930000000000007,4.948,7.777999999999999
226,2.6035000000000004,5.298500000000001,8.093499999999999,10.508500000000002,3.918499999999998,6.473500000000001,2.9235000000000007,4.9785,7.808499999999999
227,2.572,5.267,8.061999999999998,10.477,3.886999999999998,6.442000000000001,2.8920000000000003,4.947,7.776999999999998
228,2.5705000000000005,5.265500000000001,8.0605,10.475500000000002,3.885499999999998,6.440500000000002,2.8905000000000007,4.945500000000001,7.775499999999999
229,2.5570000000000004,5.252000000000001,8.046999999999999,10.462000000000002,3.871999999999998,6.427000000000001,2.8770000000000007,4.932,7.761999999999999
230,2.4615000000000005,5.156500000000001,7.951499999999999,10.366500000000002,3.776499999999998,6.331500000000002,2.7815000000000007,4.836500000000001,7.666499999999999
231,2.466,5.1610000000000005,7.955999999999999,10.371000000000002,3.780999999999998,6.336000000000001,2.7860000000000005,4.841,7.6709999999999985
232,2.3805000000000005,5.075500000000001,7.870499999999999,10.285500000000003,3.6954999999999982,6.2505000000000015,2.700500000000001,4.7555000000000005,7.585499999999999
233,2.3535000000000004,5.048500000000001,7.843499999999999,10.258500000000002,3.668499999999998,6.223500000000001,2.6735000000000007,4.7285,7.558499999999999
234,2.2615000000000007,4.956500000000001,7.751499999999999,10.166500000000003,3.5764999999999985,6.131500000000002,2.581500000000001,4.636500000000001,7.466499999999999
235,2.1690000000000005,4.864000000000001,7.658999999999999,10.074000000000002,3.483999999999998,6.0390000000000015,2.4890000000000008,4.5440000000000005,7.373999999999999
236,2.0640000000000005,4.759,7.5539999999999985,9.969000000000001,3.3789999999999982,5.934000000000001,2.384000000000001,4.439,7.268999999999998
237,1.9175000000000004,4.612500000000001,7.407499999999999,9.822500000000002,3.232499999999998,5.787500000000001,2.2375000000000007,4.2925,7.122499999999999
238,1.7910000000000004,4.486000000000001,7.280999999999999,9.696000000000002,3.105999999999998,5.661000000000001,2.1110000000000007,4.166,6.995999999999999
239,1.6870000000000003,4.382000000000001,7.176999999999999,9.592000000000002,3.001999999999998,5.557000000000001,2.0070000000000006,4.062,6.891999999999999
240,1.5555000000000003,4.250500000000001,7.045499999999999,9.460500000000001,2.870499999999998,5.425500000000001,1.8755000000000006,3.9305000000000003,6.760499999999999
241,1.447,4.142,6.9369999999999985,9.352,2.761999999999998,5.317000000000001,1.7670000000000003,3.822,6.651999999999998
242,1.3635000000000002,4.0585,6.853499999999999,9.268500000000001,2.678499999999998,5.233500000000001,1.6835000000000004,3.7385,6.5684999999999985
243,1.2940000000000005,3.9890000000000008,6.783999999999999,9.199000000000002,2.608999999999998,5.1640000000000015,1.6140000000000008,3.6690000000000005,6.498999999999999
244,1.2525000000000004,3.9475000000000007,6.742499999999999,9.157500000000002,2.567499999999998,5.122500000000001,1.5725000000000007,3.6275000000000004,6.457499999999999
245,1.2375000000000003,3.9325000000000006,6.727499999999999,9.142500000000002,2.552499999999998,5.107500000000002,1.5575000000000006,3.6125000000000003,6.442499999999999
246,1.2355,3.9305000000000003,6.7254999999999985,9.140500000000001,2.5504999999999978,5.105500000000001,1.5555000000000003,3.6105,6.440499999999998
247,1.2565000000000004,3.9515000000000007,6.746499999999999,9.161500000000002,2.571499999999998,5.126500000000002,1.5765000000000007,3.6315000000000004,6.461499999999999
248,1.3170000000000006,4.0120000000000005,6.806999999999999,9.222000000000001,2.6319999999999983,5.187000000000001,1.637000000000001,3.6920000000000006,6.5219999999999985
249,1.399,4.094,6.8889999999999985,9.304000000000002,2.7139999999999977,5.269000000000001,1.7190000000000003,3.774,6.603999999999998
250,1.4990000000000006,4.194000000000001,6.988999999999999,9.404000000000002,2.8139999999999983,5.3690000000000015,1.8190000000000008,3.8740000000000006,6.703999999999999
251,1.6180000000000003,4.313000000000001,7.107999999999999,9.523000000000001,2.932999999999998,5.488000000000001,1.9380000000000006,3.9930000000000003,6.822999999999999
252,1.7580000000000005,4.453000000000001,7.247999999999999,9.663000000000002,3.072999999999998,5.628000000000002,2.0780000000000007,4.133000000000001,6.962999999999999
253,1.9135000000000004,4.608500000000001,7.403499999999999,9.818500000000002,3.228499999999998,5.783500000000002,2.2335000000000007,4.288500000000001,7.118499999999999
254,2.0755000000000003,4.7705,7.565499999999998,9.980500000000001,3.390499999999998,5.945500000000001,2.3955000000000006,4.4505,7.280499999999998
255,2.2220000000000004,4.917000000000001,7.711999999999999,10.127000000000002,3.536999999999998,6.092000000000001,2.5420000000000007,4.597,7.426999999999999
256,2.3365,5.0315,7.8264999999999985,10.241500000000002,3.6514999999999977,6.206500000000001,2.6565000000000003,4.7115,7.541499999999998
257,2.4465000000000003,5.141500000000001,7.936499999999999,10.351500000000001,3.761499999999998,6.316500000000001,2.7665000000000006,4.8215,7.651499999999999
258,2.537000000000001,5.232000000000001,8.027,10.442000000000002,3.8519999999999985,6.407000000000002,2.857000000000001,4.912000000000001,7.741999999999999
259,2.5730000000000004,5.268000000000001,8.062999999999999,10.478000000000002,3.887999999999998,6.443000000000001,2.8930000000000007,4.948,7.777999999999999
260,2.599,5.2940000000000005,8.088999999999999,10.504000000000001,3.913999999999998,6.469000000000001,2.9190000000000005,4.974,7.8039999999999985
261,2.5865000000000005,5.281500000000001,8.0765,10.491500000000002,3.901499999999998,6.456500000000002,2.9065000000000007,4.961500000000001,7.791499999999999
262,2.5835000000000004,5.278500000000001,8.0735,10.488500000000002,3.898499999999998,6.453500000000002,2.9035000000000006,4.958500000000001,7.788499999999999
263,2.5310000000000006,5.226000000000001,8.020999999999999,10.436000000000002,3.8459999999999983,6.401000000000002,2.851000000000001,4.906000000000001,7.735999999999999
264,2.4640000000000004,5.159000000000001,7.953999999999999,10.369000000000002,3.778999999999998,6.334000000000001,2.7840000000000007,4.839,7.668999999999999
265,2.4305000000000003,5.125500000000001,7.920499999999999,10.335500000000001,3.745499999999998,6.300500000000001,2.7505000000000006,4.8055,7.635499999999999
266,2.3635,5.0585,7.853499999999999,10.268500000000001,3.678499999999998,6.233500000000001,2.6835000000000004,4.7385,7.5684999999999985
267,2.3040000000000003,4.9990000000000006,7.793999999999999,10.209000000000001,3.618999999999998,6.174000000000001,2.6240000000000006,4.679,7.508999999999999
268,2.2515000000000005,4.9465,7.7414999999999985,10.156500000000001,3.5664999999999982,6.121500000000001,2.571500000000001,4.6265,7.456499999999998
269,2.1815000000000007,4.876500000000001,7.671499999999999,10.086500000000001,3.4964999999999984,6.051500000000002,2.501500000000001,4.556500000000001,7.386499999999999
270,2.0950000000000006,4.790000000000001,7.584999999999999,10.000000000000002,3.4099999999999984,5.965000000000002,2.415000000000001,4.470000000000001,7.299999999999999
271,2.019,4.714,7.508999999999999,9.924000000000001,3.333999999999998,5.889000000000001,2.3390000000000004,4.394,7.223999999999998
272,1.9295000000000004,4.624500000000001,7.419499999999999,9.834500000000002,3.244499999999998,5.799500000000002,2.2495000000000007,4.304500000000001,7.134499999999999
273,1.8220000000000005,4.517000000000001,7.311999999999999,9.727000000000002,3.1369999999999982,5.692000000000002,2.142000000000001,4.197000000000001,7.026999999999999
274,1.6990000000000007,4.394000000000001,7.188999999999999,9.604000000000003,3.0139999999999985,5.569000000000002,2.019000000000001,4.074000000000001,6.903999999999999
275,1.5730000000000004,4.268000000000001,7.062999999999999,9.478000000000002,2.887999999999998,5.443000000000001,1.8930000000000007,3.9480000000000004,6.777999999999999
276,1.4580000000000002,4.1530000000000005,6.947999999999999,9.363000000000001,2.772999999999998,5.328000000000001,1.7780000000000005,3.833,6.6629999999999985
277,1.3485000000000005,4.043500000000001,6.838499999999999,9.253500000000003,2.663499999999998,5.2185000000000015,1.6685000000000008,3.7235000000000005,6.553499999999999
278,1.2410000000000005,3.936000000000001,6.730999999999999,9.146,2.5559999999999983,5.1110000000000015,1.5610000000000008,3.6160000000000005,6.445999999999999
279,1.1360000000000001,3.8310000000000004,6.625999999999999,9.041,2.450999999999998,5.006000000000001,1.4560000000000004,3.511,6.340999999999998
280,1.0445000000000002,3.7395000000000005,6.534499999999999,8.9495,2.359499999999998,4.914500000000001,1.3645000000000005,3.4195,6.2494999999999985
281,0.9655000000000005,3.6605000000000008,6.455499999999999,8.870500000000002,2.280499999999998,4.8355000000000015,1.2855000000000008,3.3405000000000005,6.170499999999999
282,0.9135000000000009,3.608500000000001,6.403499999999999,8.818500000000002,2.2284999999999986,4.783500000000002,1.2335000000000012,3.288500000000001,6.118499999999999
283,0.8950000000000005,3.5900000000000007,6.384999999999999,8.8,2.209999999999998,4.7650000000000015,1.2150000000000007,3.2700000000000005,6.099999999999999
